,x,y,t,vitesse_v,angle_v,cap,twa,polaire
90,-48.62579698943448,-49.11233369826174,1592735758.1702485,12.725106712856787,217.08955684856124,72.29384568338696,144.79571116517428,16.732456054224922
91,-48.2790505659935,-49.22303563776789,1592739358.1702485,14.3330454194742,217.05769001699713,89.34684576659481,127.71084425040232,21.527994688803474
92,-47.72968558040753,-49.22929850063707,1592742958.1702485,15.19301494521032,219.06270418916384,73.78825224341688,145.27445194574696,19.432028187710355
93,-47.32116933134322,-49.34807427868853,1592746558.1702485,16.390177740248337,225.04236860516372,83.44713583674042,141.5952327684233,22.073906255558846
94,-46.79436550992529,-49.408588411608804,1592750158.1702485,17.79490570915063,228.51468875366908,87.39491844988788,141.1197703037812,23.347820774638144
95,-46.20774006143323,-49.43527905252338,1592753758.1702485,18.252010822701042,231.553348868449,88.0480509503056,143.5052979181434,23.18527498741505
96,-45.62177725386522,-49.45524932356681,1592757358.1702485,18.453427034582557,237.29724223796387,96.53870168138627,140.7585405565776,24.21737008155599
97,-44.999374544850156,-49.383909586458024,1592760958.1702485,19.422430574981245,241.83641662302736,97.8780857557739,143.95833086725347,24.54200907620246
98,-44.354439665181324,-49.29466888474279,1592764558.1702485,18.9811072268471,247.6879281857925,101.27621518113574,146.41171300465675,23.3125528993265
99,-43.744757478671474,-49.173105539366304,1592768158.1702485,19.346227588633116,250.4139759991746,58.631181843033005,168.2172058438584,17.748859242181112
100,-43.36347749612456,-49.405555113237774,1592771758.1702485,21.188165443360173,254.59647378673242,56.947922589221946,162.35144880248953,20.642234009626943
101,-42.91046080709523,-49.70033334416665,1592775358.1702485,21.53646926048122,263.42855684026875,64.83036801033768,161.40181117006892,21.256901625618152
102,-42.38090919895892,-49.949178677759114,1592778958.1702485,21.033803193902646,271.34058094336723,70.36972497572111,159.02914403235388,21.320361194876554
103,-41.81335394928894,-50.15161399614663,1592782558.1702485,19.491872770051355,278.77517741077156,68.94297413267657,150.167796721905,22.930273080260346
104,-41.23865766716734,-50.372875753425966,1592786158.1702485,17.473670143463146,290.154552014847,76.24320527247869,146.08865325763168,21.672693961371056
105,-40.664158213326374,-50.51352708706212,1592789758.1702485,17.950091537391195,299.0723325246671,61.06723643637804,121.99490391171094,24.622042783438182
106,-40.17202433984863,-50.785566873120914,1592793358.1702485,19.537584259320614,304.17368908390154,77.71875693830316,133.54506785440162,25.94979956693566
107,-39.52646093430363,-50.92610108897005,1592796958.1702485,21.715037329358598,301.68196479735377,64.59313003532918,122.91116523797541,27.33607361784422
108,-38.95652940313596,-51.19680822618405,1592800558.1702485,23.49980986035007,299.11768148276076,79.15439314362891,140.03671166086815,29.227319297752057
109,-38.219534606284284,-51.33800558299381,1592804158.1702485,24.86143368025287,296.91797269925297,77.86009514153761,140.94212244228464,30.20093985277088
110,-37.464569496890924,-51.50040613802964,1592807758.1702485,26.471304269948103,292.2587808341707,85.00004074215053,152.74125990797984,30.520080472056488
111,-36.6206799010999,-51.57423630625876,1592811358.1702485,27.82890112906708,288.6649160326307,83.11162792276832,154.44671189013764,31.064473855359676
112,-35.75076519616304,-51.67932842632902,1592814958.1702485,29.13080817626493,285.97492462027975,81.21171321679088,155.23678859651113,32.1631968875416
113,-34.85080665878368,-51.81846098319754,1592818558.1702485,30.374902298304775,285.8038752247649,81.23832116197235,155.43444593720744,33.41969064445732
114,-33.92117922267058,-51.9617383156132,1592822158.1702485,30.48229204459146,283.366746860868,79.97988778928641,156.61314092841843,33.0761600194453
115,-33.00011518013042,-52.124480146059426,1592825758.1702485,30.000518581863172,281.9045598337314,78.71850900403189,156.81394917030048,32.51422751562523
116,-32.08738790940208,-52.30655444844593,1592829358.1702485,29.944968961598878,279.22722874964006,76.7912779720022,157.56404922236214,32.151062483575494
117,-31.18919878436157,-52.51736706245262,1592832958.1702485,29.43345549379187,279.6737470935391,77.51153225039116,157.83778515685208,31.479211741922335
118,-30.296695856116752,-52.715041738256886,1592836558.1702485,28.546995744809767,278.7855310065062,76.90925705376168,158.1237260472555,30.396049561670104
